user_id,occurred_at,experiment,experiment_group,location,device
14649,25-06-2014 10:43,publisher_update,control_group,Iraq,samsung galaxy note
14650,25-06-2014 17:15,publisher_update,control_group,United States,samsung galaxy s4
14652,25-06-2014 2:46,publisher_update,control_group,France,iphone 5s
14653,25-06-2014 13:39,publisher_update,control_group,Australia,macbook pro
14659,25-06-2014 7:30,publisher_update,control_group,United States,macbook pro
14661,25-06-2014 8:06,publisher_update,control_group,France,iphone 4s
14662,25-06-2014 11:16,publisher_update,control_group,France,samsung galaxy s4
14663,25-06-2014 17:47,publisher_update,control_group,India,iphone 5s
14666,25-06-2014 9:29,publisher_update,control_group,United States,macbook pro
14667,25-06-2014 12:42,publisher_update,control_group,Netherlands,iphone 5
14668,25-06-2014 12:33,publisher_update,control_group,Portugal,iphone 5
14669,25-06-2014 17:52,publisher_update,control_group,United States,dell inspiron notebook
14671,25-06-2014 13:49,publisher_update,control_group,United States,iphone 5s
14672,25-06-2014 11:56,publisher_update,control_group,United States,windows surface
14673,25-06-2014 5:21,publisher_update,control_group,United States,nexus 7
14674,25-06-2014 12:19,publisher_update,control_group,Colombia,dell inspiron notebook
14675,25-06-2014 10:50,publisher_update,control_group,Japan,macbook pro
14676,25-06-2014 21:50,publisher_update,control_group,United States,macbook air
14677,25-06-2014 12:12,publisher_update,control_group,United States,kindle fire
14678,25-06-2014 13:57,publisher_update,control_group,United States,ipad air
14679,25-06-2014 12:59,publisher_update,control_group,Belgium,iphone 4s
14680,25-06-2014 16:17,publisher_update,control_group,Brazil,macbook pro
14682,25-06-2014 4:13,publisher_update,control_group,Germany,macbook pro
14684,25-06-2014 12:41,publisher_update,control_group,Indonesia,iphone 5
14685,25-06-2014 11:07,publisher_update,control_group,Pakistan,mac mini
14686,25-06-2014 21:27,publisher_update,control_group,United States,nexus 5
14693,25-06-2014 15:38,publisher_update,control_group,Ireland,acer aspire notebook
14694,25-06-2014 9:28,publisher_update,control_group,Switzerland,macbook pro
14700,25-06-2014 11:49,publisher_update,control_group,United States,iphone 5s
14703,25-06-2014 14:46,publisher_update,control_group,United States,nexus 10
14705,25-06-2014 9:56,publisher_update,control_group,Spain,lenovo thinkpad
14706,25-06-2014 14:54,publisher_update,control_group,Spain,lenovo thinkpad
14709,25-06-2014 15:18,publisher_update,control_group,Canada,samsung galaxy s4
14710,25-06-2014 15:08,publisher_update,control_group,Japan,acer aspire notebook
14713,25-06-2014 19:57,publisher_update,control_group,United States,asus chromebook
14714,25-06-2014 16:29,publisher_update,control_group,Singapore,lenovo thinkpad
14715,25-06-2014 15:53,publisher_update,control_group,Singapore,macbook pro
14716,26-06-2014 9:37,publisher_update,control_group,Sweden,asus chromebook
14721,26-06-2014 14:04,publisher_update,control_group,Turkey,samsung galaxy note
14722,26-06-2014 10:31,publisher_update,control_group,United States,macbook pro
14726,26-06-2014 18:16,publisher_update,control_group,United Kingdom,macbook pro
14727,26-06-2014 14:54,publisher_update,control_group,Argentina,nexus 5
14730,26-06-2014 18:11,publisher_update,control_group,United States,htc one
14733,26-06-2014 10:43,publisher_update,control_group,United States,htc one
14734,26-06-2014 18:30,publisher_update,control_group,Japan,samsumg galaxy tablet
14735,26-06-2014 14:39,publisher_update,control_group,France,ipad air
14736,26-06-2014 7:53,publisher_update,control_group,Canada,iphone 4s
14739,26-06-2014 14:20,publisher_update,control_group,Canada,nexus 5
14742,26-06-2014 10:26,publisher_update,control_group,United Kingdom,samsung galaxy s4
14743,26-06-2014 11:22,publisher_update,control_group,United States,nexus 5
14745,26-06-2014 17:09,publisher_update,control_group,United Kingdom,kindle fire
14746,26-06-2014 16:16,publisher_update,control_group,Spain,nexus 5
14749,26-06-2014 12:42,publisher_update,control_group,Iran,dell inspiron notebook
14750,26-06-2014 19:09,publisher_update,control_group,Germany,ipad air
14752,26-06-2014 15:51,publisher_update,control_group,Chile,macbook pro
14753,26-06-2014 8:05,publisher_update,control_group,France,macbook pro
14755,26-06-2014 14:21,publisher_update,control_group,Egypt,macbook air
14756,26-06-2014 17:12,publisher_update,control_group,Japan,iphone 5
14758,26-06-2014 13:25,publisher_update,control_group,Australia,ipad air
14760,26-06-2014 16:52,publisher_update,control_group,Norway,lenovo thinkpad
14761,26-06-2014 14:08,publisher_update,control_group,United States,macbook pro
14762,26-06-2014 13:54,publisher_update,control_group,Australia,samsung galaxy note
14763,26-06-2014 2:43,publisher_update,control_group,Japan,macbook pro
14765,26-06-2014 12:01,publisher_update,control_group,Germany,kindle fire
14766,26-06-2014 18:01,publisher_update,control_group,Russia,samsung galaxy s4
14768,26-06-2014 11:09,publisher_update,control_group,France,iphone 4s
14771,26-06-2014 14:33,publisher_update,control_group,Brazil,lenovo thinkpad
14772,26-06-2014 14:11,publisher_update,control_group,United States,macbook pro
14773,26-06-2014 8:20,publisher_update,control_group,Russia,dell inspiron desktop
14776,26-06-2014 16:47,publisher_update,control_group,Germany,acer aspire desktop
14777,26-06-2014 13:25,publisher_update,control_group,France,macbook pro
14778,26-06-2014 13:09,publisher_update,control_group,Germany,macbook pro
14782,26-06-2014 14:57,publisher_update,control_group,Netherlands,nexus 7
14784,26-06-2014 10:29,publisher_update,control_group,United States,macbook pro
14785,26-06-2014 18:20,publisher_update,control_group,United States,lenovo thinkpad
14787,26-06-2014 0:34,publisher_update,control_group,Mexico,macbook pro
14789,26-06-2014 9:03,publisher_update,control_group,Mexico,asus chromebook
14791,26-06-2014 3:06,publisher_update,control_group,Switzerland,iphone 5
14793,26-06-2014 18:13,publisher_update,control_group,Russia,samsung galaxy s4
14794,26-06-2014 15:58,publisher_update,control_group,Indonesia,mac mini
14797,27-06-2014 12:20,publisher_update,control_group,Brazil,macbook air
14798,27-06-2014 18:44,publisher_update,control_group,Switzerland,samsung galaxy s4
14800,27-06-2014 14:49,publisher_update,control_group,Canada,lenovo thinkpad
14803,27-06-2014 13:53,publisher_update,control_group,Iraq,hp pavilion desktop
14804,27-06-2014 14:29,publisher_update,control_group,United States,ipad mini
14806,27-06-2014 16:39,publisher_update,control_group,Australia,iphone 5
14808,27-06-2014 5:21,publisher_update,control_group,United States,dell inspiron desktop
14809,27-06-2014 18:03,publisher_update,control_group,United States,htc one
14814,27-06-2014 10:41,publisher_update,control_group,Germany,macbook pro
14817,27-06-2014 1:29,publisher_update,control_group,United States,iphone 4s
14818,27-06-2014 10:18,publisher_update,control_group,Canada,iphone 5
14823,27-06-2014 19:58,publisher_update,control_group,Germany,iphone 4s
14824,27-06-2014 10:46,publisher_update,control_group,Spain,iphone 5
14826,27-06-2014 17:00,publisher_update,control_group,France,lenovo thinkpad
14827,27-06-2014 12:43,publisher_update,control_group,Japan,macbook pro
14828,27-06-2014 15:51,publisher_update,control_group,Australia,dell inspiron notebook
14829,27-06-2014 13:48,publisher_update,control_group,Colombia,macbook pro
14830,27-06-2014 13:57,publisher_update,control_group,Spain,lenovo thinkpad
14833,27-06-2014 13:44,publisher_update,control_group,United States,macbook pro
14834,27-06-2014 17:30,publisher_update,control_group,Mexico,samsung galaxy s4
14835,27-06-2014 8:56,publisher_update,control_group,United States,mac mini
14836,27-06-2014 7:18,publisher_update,control_group,United States,macbook pro
14837,27-06-2014 15:08,publisher_update,control_group,Sweden,macbook pro
14841,27-06-2014 7:53,publisher_update,control_group,United States,macbook pro
14843,27-06-2014 14:16,publisher_update,control_group,United States,macbook air
14846,27-06-2014 15:18,publisher_update,control_group,United States,macbook pro
14847,27-06-2014 11:46,publisher_update,control_group,United States,nexus 7
14848,27-06-2014 10:26,publisher_update,control_group,Germany,dell inspiron desktop
14849,27-06-2014 10:16,publisher_update,control_group,India,nexus 5
14850,27-06-2014 14:14,publisher_update,control_group,United States,hp pavilion desktop
14856,27-06-2014 18:43,publisher_update,control_group,United States,hp pavilion desktop
14857,27-06-2014 14:13,publisher_update,control_group,Egypt,lenovo thinkpad
14860,27-06-2014 18:18,publisher_update,control_group,Japan,dell inspiron notebook
14862,27-06-2014 18:39,publisher_update,control_group,Russia,macbook air
14863,27-06-2014 14:33,publisher_update,control_group,Taiwan,macbook air
14865,27-06-2014 2:58,publisher_update,control_group,Korea,acer aspire notebook
14866,27-06-2014 1:10,publisher_update,control_group,United States,ipad mini
14870,27-06-2014 17:14,publisher_update,control_group,France,nexus 10
14872,28-06-2014 19:21,publisher_update,control_group,Mexico,samsung galaxy note
14873,28-06-2014 18:42,publisher_update,control_group,Pakistan,macbook pro
14874,28-06-2014 14:36,publisher_update,control_group,France,macbook air
14875,28-06-2014 15:42,publisher_update,control_group,Norway,acer aspire notebook
14877,28-06-2014 22:52,publisher_update,control_group,United States,macbook pro
14878,28-06-2014 10:27,publisher_update,control_group,Spain,macbook pro
14879,28-06-2014 15:23,publisher_update,control_group,Italy,lenovo thinkpad
14880,28-06-2014 13:42,publisher_update,control_group,Russia,acer aspire notebook
14882,28-06-2014 16:31,publisher_update,control_group,Israel,windows surface
14884,28-06-2014 14:30,publisher_update,control_group,United States,samsung galaxy s4
14885,28-06-2014 18:39,publisher_update,control_group,Turkey,nexus 5
14887,28-06-2014 11:45,publisher_update,control_group,Brazil,iphone 5s
14894,29-06-2014 17:46,publisher_update,control_group,Greece,acer aspire desktop
14896,29-06-2014 0:37,publisher_update,control_group,France,hp pavilion desktop
14897,29-06-2014 19:44,publisher_update,control_group,Germany,iphone 5
14901,29-06-2014 0:11,publisher_update,control_group,Mexico,asus chromebook
14906,29-06-2014 8:37,publisher_update,control_group,Japan,asus chromebook
14907,29-06-2014 12:39,publisher_update,control_group,United States,asus chromebook
14910,29-06-2014 4:43,publisher_update,control_group,Australia,macbook pro
14913,30-06-2014 16:13,publisher_update,control_group,United States,acer aspire notebook
14914,30-06-2014 18:48,publisher_update,control_group,United States,macbook pro
14916,30-06-2014 12:16,publisher_update,control_group,United States,dell inspiron notebook
14917,30-06-2014 13:00,publisher_update,control_group,Australia,samsung galaxy s4
14918,30-06-2014 10:34,publisher_update,control_group,Mexico,nexus 5
14919,30-06-2014 20:01,publisher_update,control_group,Finland,iphone 5s
14921,30-06-2014 10:23,publisher_update,control_group,Canada,lenovo thinkpad
14922,30-06-2014 20:13,publisher_update,control_group,India,nexus 7
14923,30-06-2014 18:00,publisher_update,control_group,Germany,macbook pro
14929,30-06-2014 16:53,publisher_update,control_group,Turkey,iphone 5
14930,30-06-2014 8:13,publisher_update,control_group,Mexico,nexus 7
14934,30-06-2014 11:12,publisher_update,control_group,United States,lenovo thinkpad
14938,30-06-2014 20:10,publisher_update,control_group,Norway,iphone 5
14939,30-06-2014 7:35,publisher_update,control_group,Mexico,lenovo thinkpad
14942,30-06-2014 9:06,publisher_update,control_group,Poland,iphone 5s
14944,30-06-2014 10:33,publisher_update,control_group,United Kingdom,asus chromebook
14947,30-06-2014 16:13,publisher_update,control_group,Australia,iphone 5
14948,30-06-2014 18:07,publisher_update,control_group,Italy,nexus 10
14951,30-06-2014 23:50,publisher_update,control_group,Russia,samsung galaxy s4
14952,30-06-2014 10:25,publisher_update,control_group,India,lenovo thinkpad
14953,30-06-2014 12:32,publisher_update,control_group,Japan,iphone 5s
14954,30-06-2014 16:28,publisher_update,control_group,Denmark,iphone 5s
14955,30-06-2014 13:12,publisher_update,control_group,Indonesia,macbook pro
14960,30-06-2014 11:17,publisher_update,control_group,United Kingdom,samsung galaxy s4
14961,30-06-2014 19:04,publisher_update,control_group,Japan,macbook pro
14963,30-06-2014 16:41,publisher_update,control_group,Japan,macbook air
14964,30-06-2014 15:38,publisher_update,control_group,Italy,mac mini
14965,30-06-2014 9:07,publisher_update,control_group,Mexico,ipad air
14970,30-06-2014 4:53,publisher_update,control_group,Brazil,dell inspiron notebook
14971,30-06-2014 11:52,publisher_update,control_group,United Kingdom,lenovo thinkpad
14972,30-06-2014 17:05,publisher_update,control_group,United States,lenovo thinkpad
14973,30-06-2014 8:31,publisher_update,control_group,Belgium,iphone 5
14975,30-06-2014 16:04,publisher_update,control_group,Australia,macbook air
14978,30-06-2014 17:11,publisher_update,control_group,United States,iphone 5
14979,30-06-2014 8:48,publisher_update,control_group,Brazil,nexus 10
14981,30-06-2014 18:54,publisher_update,control_group,United Kingdom,acer aspire desktop
14982,30-06-2014 14:29,publisher_update,control_group,Ireland,macbook pro
14984,30-06-2014 14:39,publisher_update,control_group,United States,nexus 10
14985,30-06-2014 13:15,publisher_update,control_group,India,lenovo thinkpad
14986,30-06-2014 17:09,publisher_update,control_group,United States,nexus 10
14987,30-06-2014 14:39,publisher_update,control_group,Saudi Arabia,acer aspire notebook
14990,30-06-2014 13:42,publisher_update,control_group,Turkey,macbook air
14992,30-06-2014 15:50,publisher_update,control_group,Turkey,asus chromebook
14993,30-06-2014 15:13,publisher_update,control_group,Russia,nokia lumia 635
